age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,y,duration_minutes,cluster
33,blue-collar,divorced,secondary,0,-131,1,0,unknown,16,may,1,0,2.4166666666666665,0
24,blue-collar,married,secondary,0,142,1,1,unknown,16,may,1,0,5.0,0
34,technician,single,secondary,0,0,1,1,unknown,16,may,1,0,3.566666666666667,0
23,admin,married,tertiary,0,2,1,0,unknown,16,may,1,0,2.3333333333333335,0
59,retired,married,primary,0,646,1,0,unknown,16,may,1,0,2.3333333333333335,0
40,admin,single,secondary,0,739,1,0,unknown,16,may,1,0,2.2,0
44,blue-collar,married,primary,0,1511,1,0,unknown,16,may,2,0,1.6,0
33,blue-collar,married,secondary,0,58,0,0,unknown,16,may,2,0,2.4,0
29,admin,single,secondary,0,163,1,1,unknown,16,may,1,1,13.383333333333333,0
39,blue-collar,married,primary,0,385,1,0,unknown,16,may,4,0,3.75,0
36,management,divorced,tertiary,0,1343,1,1,unknown,16,may,1,0,1.2166666666666666,0
34,services,divorced,secondary,0,169,1,0,unknown,16,may,1,0,4.333333333333333,0
35,blue-collar,married,secondary,0,-613,1,0,unknown,16,may,1,0,12.566666666666666,0
47,services,married,primary,0,1496,1,0,unknown,16,may,2,0,3.5166666666666666,0
40,blue-collar,married,secondary,0,580,1,0,unknown,16,may,1,0,3.2,0
30,technician,married,secondary,0,-306,1,1,unknown,16,may,1,0,3.3833333333333333,0
27,management,married,secondary,0,-41,1,0,unknown,16,may,1,0,0.4,0
40,admin,divorced,secondary,0,783,1,1,unknown,16,may,2,0,2.85,0
26,blue-collar,divorced,secondary,0,241,1,0,unknown,16,may,1,0,2.2666666666666666,0
46,management,married,tertiary,0,245,1,0,unknown,16,may,10,0,0.7,0
43,management,married,secondary,0,-26,1,0,unknown,16,may,1,0,5.716666666666667,0
36,technician,single,tertiary,0,705,1,0,unknown,16,may,1,0,1.85,0
32,blue-collar,married,secondary,0,23,1,0,unknown,16,may,1,0,1.2833333333333334,0
47,blue-collar,divorced,secondary,0,380,1,0,unknown,16,may,6,0,4.466666666666667,0
29,blue-collar,single,secondary,0,4574,1,0,unknown,16,may,2,0,3.6166666666666667,0
36,technician,married,tertiary,0,183,1,0,unknown,16,may,1,0,6.0,0
33,blue-collar,single,secondary,0,272,1,0,unknown,16,may,3,0,2.033333333333333,0
57,admin,married,secondary,0,4168,1,1,unknown,16,may,1,0,0.7833333333333333,0
30,technician,single,secondary,0,677,1,0,unknown,16,may,1,0,4.016666666666667,0
59,admin,divorced,secondary,0,174,1,0,unknown,16,may,1,0,3.4,0
32,blue-collar,married,primary,0,1877,1,0,unknown,16,may,1,0,10.016666666666667,0
56,retired,married,secondary,0,3690,1,1,unknown,16,may,2,0,2.966666666666667,0
25,blue-collar,married,secondary,0,109,1,0,unknown,16,may,1,0,5.1,0
32,blue-collar,single,secondary,0,8,1,0,unknown,16,may,1,0,4.416666666666667,0
30,admin,married,secondary,0,40,1,1,unknown,16,may,2,0,1.8,0
45,blue-collar,married,secondary,0,-1400,1,0,unknown,16,may,4,0,2.8666666666666667,0
47,blue-collar,married,secondary,0,-656,1,0,unknown,16,may,2,0,3.066666666666667,0
25,technician,single,secondary,0,1400,1,1,unknown,16,may,1,0,7.066666666666666,0
28,blue-collar,married,primary,0,507,1,0,unknown,16,may,1,0,5.983333333333333,0
30,blue-collar,single,secondary,0,75,1,0,unknown,16,may,1,0,2.05,0
28,admin,married,tertiary,0,364,1,0,unknown,16,may,1,0,2.816666666666667,0
27,technician,single,secondary,0,1742,1,0,unknown,16,may,1,1,13.116666666666667,0
32,blue-collar,married,secondary,0,1197,1,1,unknown,16,may,1,0,4.016666666666667,0
32,self-employed,single,tertiary,0,12269,0,0,unknown,16,may,1,0,2.35,0
40,self-employed,married,tertiary,0,1126,1,0,unknown,16,may,4,0,0.36666666666666664,0
29,blue-collar,single,primary,0,105,1,0,unknown,16,may,1,0,5.433333333333334,0
38,admin,married,secondary,0,-650,0,0,unknown,16,may,1,0,5.283333333333333,0
37,blue-collar,single,primary,0,117,1,0,unknown,16,may,3,0,3.2666666666666666,0
22,admin,single,secondary,0,118,1,0,unknown,16,may,1,0,4.5,0
23,admin,single,secondary,0,178,1,0,unknown,16,may,1,0,1.7833333333333334,0
30,self-employed,single,secondary,0,299,1,0,unknown,16,may,17,0,11.316666666666666,0
27,blue-collar,single,primary,0,0,1,0,unknown,16,may,1,0,9.6,0
31,admin,married,secondary,0,5,0,0,unknown,16,may,1,0,1.7,0
26,blue-collar,single,secondary,0,65,0,0,unknown,16,may,3,0,2.683333333333333,0
36,admin,divorced,secondary,0,246,1,0,unknown,16,may,2,0,3.433333333333333,0
29,blue-collar,single,secondary,0,1166,1,0,unknown,16,may,1,0,0.55,0
37,services,divorced,secondary,0,49,1,0,unknown,16,may,2,1,10.316666666666666,0
39,blue-collar,married,primary,0,95,1,0,unknown,16,may,1,0,3.8333333333333335,0
38,unemployed,married,primary,0,113,1,0,unknown,16,may,2,0,0.45,0
27,entrepreneur,married,secondary,0,554,1,0,unknown,16,may,1,0,2.183333333333333,0
58,retired,married,primary,0,269,1,0,unknown,16,may,2,0,0.6333333333333333,0
36,blue-collar,married,secondary,0,63,1,0,unknown,16,may,2,0,5.366666666666666,0
24,services,single,secondary,0,-248,1,0,unknown,16,may,1,0,3.1166666666666667,0
25,services,single,secondary,0,32,1,0,unknown,16,may,1,0,2.066666666666667,0
43,management,married,secondary,0,452,1,0,unknown,16,may,2,0,1.7833333333333334,0
38,blue-collar,married,primary,0,467,1,0,unknown,16,may,1,0,6.316666666666666,0
40,blue-collar,married,primary,0,1758,1,0,unknown,16,may,3,1,20.5,0
33,blue-collar,single,secondary,0,-416,1,0,unknown,16,may,2,1,12.783333333333333,0
35,technician,married,secondary,0,523,1,1,unknown,16,may,1,0,1.5833333333333333,0
46,blue-collar,married,primary,0,2499,1,0,unknown,16,may,3,0,0.7,0
30,technician,single,tertiary,0,236,1,0,unknown,16,may,1,0,3.283333333333333,0
24,technician,single,secondary,0,3926,1,0,unknown,16,may,2,0,5.333333333333333,0
24,technician,single,secondary,0,409,1,0,unknown,16,may,1,1,15.2,0
45,management,married,tertiary,0,876,0,0,unknown,16,may,1,0,2.966666666666667,0
45,blue-collar,married,primary,0,1163,0,0,unknown,16,may,1,0,3.8333333333333335,0
53,technician,single,secondary,0,708,1,0,unknown,16,may,3,0,10.516666666666667,0
34,technician,single,tertiary,0,586,1,0,unknown,16,may,2,0,8.15,0
24,blue-collar,married,primary,0,656,1,0,unknown,16,may,1,1,14.9,0
57,housemaid,married,primary,0,260,1,0,unknown,16,may,3,0,0.6333333333333333,0
55,blue-collar,married,primary,0,571,1,0,unknown,16,may,4,0,5.383333333333334,0
52,technician,single,secondary,0,36,1,0,unknown,16,may,1,0,5.583333333333333,0
54,technician,divorced,secondary,0,0,1,0,unknown,16,may,1,0,2.683333333333333,0
29,blue-collar,single,primary,0,-63,1,0,unknown,16,may,3,0,6.833333333333333,0
23,services,single,secondary,0,91,1,0,unknown,16,may,2,0,6.233333333333333,0
24,services,single,secondary,0,0,0,0,unknown,16,may,1,0,4.666666666666667,0
59,blue-collar,married,secondary,0,169,1,0,unknown,16,may,3,0,3.0166666666666666,0
40,blue-collar,married,secondary,0,2073,1,0,unknown,16,may,2,0,2.7666666666666666,0
54,management,divorced,tertiary,0,29887,1,0,unknown,16,may,1,0,14.416666666666666,0
35,blue-collar,married,secondary,0,53,1,0,unknown,16,may,2,0,4.3,0
56,housemaid,married,primary,0,82,0,0,unknown,16,may,1,0,3.5833333333333335,0
28,technician,married,secondary,0,58,0,0,unknown,16,may,2,0,2.2666666666666666,0
32,management,single,secondary,0,916,1,0,unknown,16,may,2,0,6.35,0
40,management,divorced,tertiary,0,37,1,0,unknown,16,may,1,0,6.866666666666666,0
32,blue-collar,single,primary,0,100,1,0,unknown,16,may,2,0,6.266666666666667,0
41,services,married,primary,0,124,1,0,unknown,16,may,2,0,6.55,0
55,management,married,primary,0,19,1,0,unknown,16,may,3,0,0.9333333333333333,0
52,technician,married,secondary,0,420,0,0,unknown,16,may,4,0,1.8666666666666667,0
58,technician,divorced,secondary,0,906,1,1,unknown,16,may,3,0,2.5833333333333335,0
29,unemployed,single,tertiary,0,0,1,1,unknown,16,may,4,0,11.716666666666667,0
53,blue-collar,married,primary,0,634,1,0,unknown,16,may,2,0,7.916666666666667,0
44,services,married,secondary,0,0,1,1,unknown,16,may,2,0,7.85,0
41,admin,married,secondary,0,338,1,0,unknown,16,may,1,0,2.0166666666666666,0
44,admin,married,secondary,0,0,1,1,unknown,16,may,1,0,2.65,0
38,management,married,tertiary,0,2724,1,0,unknown,16,may,4,0,2.95,0
27,management,single,tertiary,0,-98,1,1,unknown,16,may,2,0,5.733333333333333,0
44,admin,married,secondary,0,73,1,0,unknown,16,may,1,0,6.733333333333333,0
45,blue-collar,single,secondary,0,636,1,0,unknown,16,may,4,0,4.783333333333333,0
30,blue-collar,single,secondary,0,132,1,0,unknown,16,may,1,0,5.483333333333333,0
47,technician,married,tertiary,0,282,1,0,unknown,16,may,1,0,7.216666666666667,0
54,entrepreneur,married,primary,0,3343,1,1,unknown,16,may,1,0,3.6,0
29,technician,single,secondary,0,-166,1,0,unknown,16,may,2,0,5.383333333333334,0
50,admin,divorced,secondary,0,363,1,0,unknown,16,may,1,1,22.333333333333332,0
32,blue-collar,single,secondary,0,29,0,0,unknown,16,may,13,0,2.2,0
57,entrepreneur,married,tertiary,1,-524,1,0,unknown,16,may,4,0,3.316666666666667,0
51,blue-collar,married,primary,0,1194,1,0,unknown,16,may,3,0,9.3,0
32,admin,single,secondary,0,422,1,0,unknown,16,may,2,0,3.683333333333333,0
27,technician,single,tertiary,0,3706,1,0,unknown,16,may,1,1,14.95,0
41,unemployed,married,secondary,0,356,1,0,unknown,16,may,2,0,1.3333333333333333,0
53,technician,married,secondary,0,31,1,0,unknown,16,may,2,0,1.5,0
29,self-employed,single,secondary,0,272,1,0,unknown,16,may,3,0,2.05,0
28,management,married,tertiary,0,103,1,0,unknown,16,may,2,0,7.683333333333334,0
27,management,single,tertiary,1,-308,1,0,unknown,16,may,16,0,3.55,0
49,blue-collar,married,secondary,0,16,1,0,unknown,16,may,11,0,3.216666666666667,0
44,blue-collar,married,primary,0,1485,1,0,unknown,16,may,1,0,7.133333333333334,0
32,entrepreneur,single,tertiary,0,1,1,1,unknown,16,may,2,0,6.85,0
34,blue-collar,single,primary,0,85,0,0,unknown,16,may,1,0,2.2666666666666666,0
43,services,married,primary,0,822,1,0,unknown,16,may,1,0,1.8666666666666667,0
41,management,divorced,tertiary,0,647,1,0,unknown,16,may,1,0,4.5,0
41,management,married,tertiary,0,223,1,0,unknown,16,may,1,0,2.066666666666667,0
47,blue-collar,married,primary,0,242,1,0,unknown,16,may,4,0,3.566666666666667,0
33,blue-collar,married,secondary,0,64,0,0,unknown,16,may,3,0,3.9833333333333334,0
47,services,married,secondary,0,2597,1,0,unknown,16,may,1,0,5.383333333333334,0
46,management,divorced,tertiary,0,770,1,0,unknown,16,may,1,0,1.5666666666666667,0
46,technician,married,secondary,0,4956,1,0,unknown,16,may,1,0,1.2333333333333334,0
30,admin,married,secondary,0,122,1,0,unknown,16,may,1,0,1.7833333333333334,0
41,technician,single,secondary,0,28,0,0,unknown,16,may,1,0,0.85,0
30,technician,married,secondary,0,1011,1,0,unknown,16,may,1,0,1.8166666666666667,0
56,retired,divorced,secondary,0,4166,1,0,unknown,16,may,1,0,6.3,0
40,technician,married,primary,0,6110,1,0,unknown,16,may,1,0,3.6166666666666667,0
47,services,married,secondary,0,837,1,1,unknown,16,may,1,0,2.2666666666666666,0
36,management,single,tertiary,0,146,1,0,unknown,16,may,3,0,19.35,0
60,retired,married,primary,0,458,1,0,unknown,16,may,1,0,1.7166666666666666,0
34,admin,married,secondary,0,641,1,1,unknown,16,may,1,0,7.783333333333333,0
44,self-employed,married,secondary,0,1310,1,0,unknown,16,may,1,0,4.833333333333333,0
29,technician,married,secondary,0,782,1,0,unknown,16,may,1,0,2.183333333333333,0
48,blue-collar,married,secondary,0,478,1,1,unknown,16,may,2,0,2.8,0
60,management,married,tertiary,0,36,1,0,unknown,16,may,3,0,3.2333333333333334,0
29,management,single,tertiary,0,0,0,0,unknown,16,may,25,0,0.26666666666666666,0
30,services,single,tertiary,0,136,1,1,unknown,16,may,5,0,3.466666666666667,0
35,admin,single,primary,0,8,1,0,unknown,16,may,18,0,2.466666666666667,0
37,services,single,secondary,0,934,1,0,unknown,16,may,3,0,4.033333333333333,0
42,blue-collar,married,secondary,0,314,1,1,unknown,16,may,2,0,4.483333333333333,0
34,technician,married,secondary,0,978,1,0,unknown,16,may,2,0,6.166666666666667,0
50,management,single,tertiary,0,567,1,0,unknown,16,may,8,0,4.566666666666666,0
27,services,single,secondary,0,194,1,0,unknown,16,may,1,0,5.433333333333334,0
45,technician,single,tertiary,0,4537,1,0,unknown,16,may,2,0,5.616666666666666,0
50,management,divorced,tertiary,0,318,1,0,unknown,16,may,2,0,13.133333333333333,0
43,technician,married,secondary,0,17,1,0,unknown,16,may,4,0,5.883333333333334,0
32,housemaid,divorced,secondary,0,715,1,1,unknown,16,may,15,0,0.23333333333333334,0
55,management,single,tertiary,0,1464,1,0,unknown,16,may,1,0,1.5333333333333334,0
40,services,single,secondary,0,-61,1,1,unknown,16,may,9,0,11.633333333333333,0
56,entrepreneur,married,tertiary,0,1297,1,0,unknown,16,may,1,0,3.0,0
21,admin,single,secondary,0,325,1,0,unknown,16,may,1,0,7.783333333333333,0
27,technician,married,tertiary,0,276,0,0,unknown,16,may,2,0,3.6333333333333333,0
24,admin,single,secondary,0,770,1,0,unknown,16,may,1,0,3.8833333333333333,0
25,technician,single,secondary,0,2,1,1,unknown,16,may,2,0,5.066666666666666,0
41,blue-collar,married,primary,0,208,1,0,unknown,16,may,3,0,5.25,0
49,unemployed,divorced,secondary,0,495,1,0,unknown,16,may,5,0,0.6666666666666666,0
44,blue-collar,married,tertiary,0,2185,1,0,unknown,16,may,1,0,11.633333333333333,0
42,blue-collar,married,secondary,0,351,1,0,unknown,16,may,21,0,1.2666666666666666,0
45,blue-collar,married,primary,0,71,1,0,unknown,16,may,2,0,5.916666666666667,0
51,technician,married,secondary,0,349,1,0,unknown,16,may,3,0,1.6166666666666667,0
33,technician,married,secondary,0,153,1,0,unknown,16,may,2,0,2.466666666666667,0
32,blue-collar,married,primary,0,244,1,0,unknown,16,may,2,0,2.1333333333333333,0
41,technician,married,secondary,0,493,1,0,unknown,16,may,3,0,2.1666666666666665,0
29,services,married,tertiary,0,62,1,1,unknown,16,may,2,0,4.666666666666667,0
49,technician,divorced,tertiary,0,874,1,0,unknown,16,may,2,0,2.533333333333333,0
49,blue-collar,divorced,secondary,1,259,0,0,unknown,16,may,2,0,4.716666666666667,0
25,admin,single,secondary,0,304,0,0,unknown,16,may,3,0,8.716666666666667,0
33,blue-collar,single,secondary,0,371,1,0,unknown,16,may,3,0,18.8,0
50,blue-collar,married,primary,0,231,1,0,unknown,16,may,4,0,2.85,0
50,admin,married,secondary,0,1906,0,0,unknown,16,may,17,0,2.9,0
40,management,single,secondary,0,192,1,0,unknown,16,may,11,0,1.1833333333333333,0
32,blue-collar,married,primary,0,158,1,0,unknown,16,may,4,0,1.4,0
43,blue-collar,divorced,primary,0,-57,1,0,unknown,16,may,2,0,3.683333333333333,0
24,retired,single,secondary,0,366,0,1,unknown,16,may,2,0,3.9,0
49,blue-collar,married,primary,0,327,1,0,unknown,16,may,2,0,2.3,0
36,management,married,tertiary,0,1125,1,1,unknown,16,may,5,0,5.65,0
31,admin,single,secondary,0,-48,1,0,unknown,16,may,17,0,4.233333333333333,0
30,technician,single,secondary,0,298,1,0,unknown,16,may,2,0,2.7333333333333334,0
46,technician,married,tertiary,0,2207,1,0,unknown,16,may,3,0,4.05,0
35,blue-collar,single,secondary,0,88,1,0,unknown,16,may,4,0,5.733333333333333,0
44,admin,married,secondary,0,2687,1,0,unknown,16,may,4,0,2.183333333333333,0
33,management,married,tertiary,0,307,0,0,unknown,16,may,4,0,13.433333333333334,0
42,blue-collar,married,primary,1,398,1,0,unknown,16,may,4,0,4.183333333333334,0
39,services,single,secondary,0,-388,1,0,unknown,16,may,2,0,18.916666666666668,0
41,blue-collar,single,primary,0,1649,1,0,unknown,16,may,3,0,5.2,0
58,blue-collar,married,secondary,0,886,0,0,unknown,16,may,4,0,5.033333333333333,0
40,blue-collar,married,secondary,0,1161,1,1,unknown,16,may,8,0,4.866666666666666,0
37,admin,married,secondary,0,281,1,0,unknown,16,may,2,0,4.65,0
45,blue-collar,married,primary,0,137,1,1,unknown,16,may,19,0,3.1166666666666667,0
49,management,married,primary,0,267,1,0,unknown,16,may,5,0,3.3,0
35,blue-collar,married,primary,0,767,1,0,unknown,16,may,2,0,23.466666666666665,0
28,blue-collar,single,secondary,0,1112,1,0,unknown,16,may,2,0,13.783333333333333,0
32,technician,single,tertiary,0,192,1,0,unknown,16,may,5,0,5.05,0
45,self-employed,married,secondary,0,1113,1,0,unknown,16,may,2,0,1.1166666666666667,0
44,technician,single,secondary,0,696,1,0,unknown,16,may,3,0,11.333333333333334,0
55,blue-collar,married,primary,0,-268,1,0,unknown,16,may,6,0,2.6666666666666665,0
37,blue-collar,single,secondary,0,197,1,0,unknown,16,may,3,0,4.183333333333334,0
28,services,single,secondary,0,317,1,0,unknown,16,may,3,0,0.35,0
43,admin,single,tertiary,0,329,1,0,unknown,16,may,2,0,3.6333333333333333,0
35,blue-collar,single,secondary,0,510,1,0,unknown,16,may,6,0,1.35,0
30,management,single,tertiary,0,5,0,0,unknown,16,may,3,0,7.933333333333334,0
54,management,single,tertiary,0,4393,1,0,unknown,16,may,3,1,21.616666666666667,0
34,management,divorced,tertiary,0,488,1,0,unknown,16,may,2,0,0.06666666666666667,0
30,services,single,secondary,0,442,1,0,unknown,16,may,3,0,4.716666666666667,0
52,blue-collar,married,primary,0,1007,1,0,unknown,16,may,2,0,4.133333333333334,0
44,blue-collar,married,primary,0,195,1,0,unknown,16,may,5,0,9.016666666666667,0
36,blue-collar,married,secondary,0,513,1,0,unknown,16,may,3,0,7.116666666666666,0
44,technician,divorced,secondary,0,399,1,0,unknown,16,may,9,0,2.466666666666667,0
44,blue-collar,married,primary,0,12,1,0,unknown,16,may,10,0,6.8,0
24,blue-collar,single,secondary,0,77,1,0,unknown,16,may,2,0,3.933333333333333,0
56,blue-collar,married,primary,0,8318,1,0,unknown,16,may,2,0,7.133333333333334,0
41,blue-collar,divorced,secondary,0,-104,1,0,unknown,16,may,3,0,0.5333333333333333,0
51,technician,married,tertiary,0,0,1,0,unknown,16,may,19,0,5.5,0
53,blue-collar,married,secondary,0,2,1,0,unknown,16,may,2,0,14.183333333333334,0
41,blue-collar,single,primary,0,0,1,0,unknown,16,may,5,0,8.7,0
26,blue-collar,single,primary,0,-579,1,0,unknown,16,may,3,0,5.333333333333333,0
53,entrepreneur,married,tertiary,0,2884,1,0,unknown,16,may,4,0,2.75,0
30,technician,single,secondary,0,863,1,0,unknown,16,may,5,1,19.883333333333333,0
32,services,single,secondary,0,358,1,0,unknown,16,may,3,0,19.066666666666666,0
40,blue-collar,married,secondary,0,0,1,0,unknown,16,may,2,0,2.783333333333333,0
55,technician,married,secondary,0,2055,1,0,unknown,16,may,4,0,17.05,0
35,services,single,secondary,0,568,1,0,unknown,16,may,2,0,7.816666666666666,0
32,management,single,secondary,0,0,1,1,unknown,16,may,7,0,6.416666666666667,0
32,blue-collar,married,primary,0,217,1,0,unknown,16,may,3,0,2.816666666666667,0
43,services,married,secondary,0,3608,1,0,unknown,16,may,6,0,2.75,0
42,blue-collar,married,secondary,0,388,1,1,unknown,16,may,2,0,7.283333333333333,0
27,management,single,tertiary,1,0,1,0,unknown,16,may,2,0,1.4833333333333334,0
36,services,married,secondary,0,279,0,0,unknown,16,may,6,0,4.35,0
32,admin,married,secondary,0,193,1,0,unknown,16,may,4,0,4.9,0
53,technician,divorced,secondary,0,751,1,0,unknown,16,may,4,0,5.716666666666667,0
34,blue-collar,married,secondary,0,305,1,0,unknown,16,may,25,0,20.75,0
23,blue-collar,single,secondary,0,105,1,0,unknown,16,may,2,0,8.3,0
31,management,single,tertiary,0,548,1,0,unknown,16,may,4,0,2.466666666666667,0
46,services,married,secondary,0,271,1,0,unknown,16,may,4,0,2.2333333333333334,0
31,services,married,secondary,0,246,1,0,unknown,16,may,2,0,3.8333333333333335,0
42,self-employed,married,tertiary,0,1932,1,0,unknown,16,may,32,0,3.2,0
52,self-employed,married,secondary,0,1066,1,0,unknown,16,may,3,0,1.0833333333333333,0
38,blue-collar,married,primary,0,-326,1,0,unknown,16,may,3,0,3.95,0
38,blue-collar,single,primary,0,1465,1,0,unknown,16,may,2,0,3.9833333333333334,0
60,unemployed,married,primary,0,26,1,0,unknown,16,may,6,0,3.2666666666666666,0
42,management,single,tertiary,0,10561,0,0,unknown,16,may,2,0,4.05,0
30,blue-collar,married,secondary,0,68,1,1,unknown,16,may,2,0,6.55,0
53,technician,divorced,tertiary,0,647,1,0,unknown,16,may,6,0,8.533333333333333,0
35,admin,single,secondary,0,368,1,0,unknown,16,may,3,0,3.6333333333333333,0
