age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,y,duration_in_minutes
50,blue-collar,married,secondary,0,2087,1,0,unknown,14,may,1,0,6.183333333333334
53,management,married,tertiary,0,369,1,1,unknown,14,may,2,0,2.683333333333333
56,blue-collar,divorced,secondary,0,166,1,0,unknown,14,may,2,0,5.833333333333333
45,technician,married,primary,0,718,1,0,unknown,14,may,1,0,2.25
47,self-employed,married,tertiary,0,4543,1,0,unknown,14,may,1,0,2.7
33,admin,single,secondary,0,1613,1,0,unknown,14,may,1,0,9.416666666666666
57,technician,married,tertiary,0,-1,0,0,unknown,14,may,2,1,14.166666666666666
45,entrepreneur,single,tertiary,0,1410,1,0,unknown,14,may,8,0,0.7333333333333333
34,blue-collar,married,secondary,0,577,0,0,unknown,14,may,1,0,5.616666666666666
49,entrepreneur,married,primary,0,-63,1,0,unknown,14,may,2,0,6.933333333333334
49,services,married,secondary,0,892,0,0,unknown,14,may,2,0,1.7
37,admin,divorced,secondary,0,-113,1,0,unknown,14,may,2,0,0.08333333333333333
57,technician,married,secondary,0,3240,1,0,unknown,14,may,2,0,2.15
40,blue-collar,married,primary,0,3658,1,0,unknown,14,may,1,0,16.283333333333335
57,retired,married,secondary,0,3545,1,0,unknown,14,may,2,0,2.3
45,unemployed,married,primary,0,1292,1,0,unknown,14,may,2,0,1.1666666666666667
61,retired,married,secondary,0,4248,1,0,unknown,14,may,1,0,1.1833333333333333
54,management,divorced,secondary,0,155,1,0,unknown,14,may,1,0,1.25
46,blue-collar,married,primary,0,501,1,0,unknown,14,may,2,0,3.8333333333333335
51,admin,married,primary,0,658,1,0,unknown,14,may,1,0,6.15
42,blue-collar,married,secondary,0,3743,1,0,unknown,14,may,1,0,2.2666666666666666
42,blue-collar,married,primary,0,329,1,0,unknown,14,may,4,0,0.36666666666666664
60,management,married,primary,0,703,1,0,unknown,14,may,1,0,6.3
41,blue-collar,married,primary,0,7735,1,0,unknown,14,may,1,0,4.0
41,services,married,primary,0,455,1,0,unknown,14,may,1,0,1.3333333333333333
55,blue-collar,married,secondary,0,831,1,0,unknown,14,may,1,0,2.4
46,services,married,secondary,0,1757,1,0,unknown,14,may,4,0,6.333333333333333
54,blue-collar,married,secondary,0,1480,1,0,unknown,14,may,1,0,1.8
51,blue-collar,married,secondary,0,7180,1,0,unknown,14,may,1,1,15.45
47,services,divorced,secondary,0,4906,1,0,unknown,14,may,1,0,6.483333333333333
35,management,single,tertiary,0,592,0,1,unknown,14,may,1,0,3.2
30,blue-collar,married,secondary,0,128,1,0,unknown,14,may,1,0,4.55
32,management,single,secondary,0,160,1,0,unknown,14,may,1,0,0.8
35,blue-collar,married,primary,0,441,1,0,unknown,14,may,1,0,0.13333333333333333
48,blue-collar,single,secondary,0,8982,1,0,unknown,14,may,1,0,10.466666666666667
36,services,married,secondary,0,338,0,0,unknown,14,may,1,0,1.5
53,services,married,secondary,0,10749,1,0,unknown,14,may,1,0,3.683333333333333
48,technician,married,secondary,0,638,1,0,unknown,14,may,1,0,3.6166666666666667
42,services,married,secondary,0,737,1,0,unknown,14,may,2,0,12.7
38,services,single,secondary,0,7695,1,0,unknown,14,may,2,0,3.216666666666667
32,admin,single,secondary,0,91,1,0,unknown,14,may,2,0,5.033333333333333
51,unemployed,married,secondary,0,760,1,0,unknown,14,may,1,0,6.85
34,blue-collar,married,secondary,0,683,1,0,unknown,14,may,2,0,4.083333333333333
43,blue-collar,married,secondary,0,1311,1,0,unknown,14,may,1,0,12.433333333333334
50,blue-collar,married,secondary,0,606,1,0,unknown,14,may,2,0,11.216666666666667
44,blue-collar,married,primary,0,0,1,0,unknown,14,may,7,0,3.6666666666666665
25,services,single,secondary,0,192,1,0,unknown,14,may,1,0,3.8666666666666667
60,blue-collar,married,secondary,0,751,1,0,unknown,14,may,3,0,1.9166666666666667
32,technician,single,unknown,0,10600,0,0,unknown,14,may,2,0,8.083333333333334
44,admin,married,secondary,0,447,1,1,unknown,14,may,5,0,1.7666666666666666
26,student,single,secondary,0,3096,1,0,unknown,14,may,1,0,1.7833333333333334
36,admin,married,secondary,0,998,1,0,unknown,14,may,2,0,17.4
29,entrepreneur,single,tertiary,0,303,1,0,unknown,14,may,4,0,3.0
29,management,single,tertiary,0,1952,1,0,unknown,14,may,1,0,5.9
42,blue-collar,married,secondary,0,171,1,0,unknown,14,may,1,0,0.9166666666666666
32,blue-collar,single,secondary,0,116,0,0,unknown,14,may,1,0,6.533333333333333
37,admin,married,secondary,0,766,1,0,unknown,14,may,1,0,2.05
50,admin,divorced,secondary,1,-500,1,0,unknown,14,may,3,0,2.466666666666667
44,blue-collar,married,secondary,0,2017,1,0,unknown,14,may,3,0,1.2333333333333334
43,technician,married,secondary,0,672,1,0,unknown,14,may,8,0,4.45
41,services,married,primary,0,450,1,0,unknown,14,may,2,0,6.233333333333333
45,admin,married,secondary,0,-31,1,0,unknown,14,may,2,0,4.916666666666667
41,admin,married,tertiary,0,5426,1,0,unknown,14,may,2,0,2.4833333333333334
57,technician,married,secondary,0,629,1,0,unknown,14,may,2,0,3.7666666666666666
34,self-employed,single,tertiary,0,2800,1,0,unknown,14,may,1,0,11.133333333333333
47,services,married,secondary,0,1549,1,0,unknown,14,may,6,0,1.5833333333333333
49,technician,married,secondary,0,6050,1,0,unknown,14,may,2,0,3.816666666666667
58,blue-collar,married,primary,0,1406,1,0,unknown,14,may,3,0,4.2
51,unemployed,married,secondary,0,425,1,0,unknown,14,may,14,0,4.766666666666667
30,management,married,tertiary,0,-328,1,0,unknown,14,may,5,0,4.033333333333333
47,services,divorced,secondary,0,430,1,1,unknown,14,may,1,0,5.583333333333333
29,technician,single,secondary,0,6911,0,0,unknown,14,may,5,0,5.383333333333334
51,blue-collar,married,primary,0,111,1,0,unknown,14,may,1,0,2.3333333333333335
49,housemaid,single,primary,0,1158,1,0,unknown,14,may,3,0,2.65
43,services,married,secondary,0,823,1,0,unknown,14,may,3,0,4.883333333333334
41,blue-collar,married,primary,0,410,1,0,unknown,14,may,4,0,1.4166666666666667
29,admin,single,secondary,0,1028,1,0,unknown,14,may,1,0,5.716666666666667
42,blue-collar,married,primary,0,1288,1,0,unknown,14,may,1,0,4.916666666666667
34,blue-collar,single,secondary,1,-115,1,0,unknown,14,may,1,0,6.0
44,management,married,tertiary,0,474,1,1,unknown,14,may,4,0,3.05
44,services,divorced,secondary,0,2416,1,0,unknown,14,may,3,0,5.066666666666666
30,management,married,tertiary,0,233,1,0,unknown,14,may,10,0,6.366666666666666
26,blue-collar,single,secondary,0,277,0,0,unknown,14,may,2,0,8.566666666666666
28,technician,single,secondary,0,280,1,0,unknown,14,may,3,0,2.3666666666666667
42,technician,married,tertiary,0,2106,1,1,unknown,14,may,2,0,2.7
40,housemaid,divorced,primary,0,2610,1,0,unknown,14,may,3,0,5.016666666666667
49,retired,married,secondary,0,329,1,0,unknown,14,may,2,0,4.4
42,admin,divorced,secondary,0,1811,1,0,unknown,14,may,1,0,2.5
29,admin,married,secondary,0,387,1,1,unknown,14,may,1,0,0.8166666666666667
47,blue-collar,married,primary,0,6439,1,0,unknown,14,may,3,0,5.433333333333334
42,management,married,unknown,0,1333,1,0,unknown,14,may,2,0,7.8
45,services,divorced,secondary,0,864,1,0,unknown,14,may,2,0,3.05
29,admin,single,secondary,0,900,1,0,unknown,14,may,1,0,5.65
41,technician,married,tertiary,0,744,1,0,unknown,14,may,1,0,2.0833333333333335
40,blue-collar,single,unknown,0,4370,1,0,unknown,14,may,2,0,3.8666666666666667
48,admin,married,secondary,0,6532,1,0,unknown,14,may,5,0,5.2
41,blue-collar,married,primary,0,348,1,0,unknown,14,may,2,0,7.05
60,retired,married,secondary,0,2077,1,0,unknown,14,may,1,0,2.716666666666667
44,management,married,tertiary,0,1945,0,0,unknown,14,may,1,0,3.183333333333333
49,self-employed,single,tertiary,0,21,1,0,unknown,14,may,1,0,4.133333333333334
47,management,divorced,tertiary,0,4556,1,0,unknown,14,may,1,0,2.433333333333333
48,technician,married,secondary,0,1764,1,0,unknown,14,may,2,0,2.0833333333333335
44,admin,married,primary,0,248,1,0,unknown,14,may,1,0,3.9
28,blue-collar,married,primary,0,0,0,0,unknown,14,may,24,0,0.2833333333333333
31,services,married,secondary,0,37,1,0,unknown,14,may,1,0,9.1
29,blue-collar,married,primary,0,236,1,0,unknown,14,may,1,0,9.233333333333333
28,student,single,secondary,0,246,1,0,unknown,14,may,4,0,2.7
43,services,divorced,secondary,0,206,1,0,unknown,14,may,1,0,7.266666666666667
32,services,married,secondary,0,162,1,0,unknown,14,may,2,0,4.95
44,technician,divorced,secondary,0,976,1,0,unknown,14,may,2,0,5.033333333333333
42,technician,married,secondary,0,645,1,1,unknown,14,may,5,0,5.816666666666666
45,blue-collar,married,primary,0,1794,1,0,unknown,14,may,2,0,2.9
31,admin,single,secondary,0,358,1,0,unknown,14,may,1,0,3.0
48,technician,single,secondary,0,9131,1,0,unknown,14,may,5,0,15.033333333333333
45,blue-collar,married,primary,0,532,1,0,unknown,14,may,2,0,2.283333333333333
27,blue-collar,single,secondary,0,1150,1,0,unknown,14,may,1,0,4.7
55,blue-collar,married,primary,0,680,1,0,unknown,14,may,1,0,5.35
45,entrepreneur,married,secondary,0,245,1,0,unknown,14,may,3,0,2.1
50,unemployed,married,secondary,0,-13,1,0,unknown,14,may,1,0,9.233333333333333
44,unemployed,married,secondary,0,728,1,0,unknown,14,may,11,0,0.35
45,admin,married,secondary,0,137,1,0,unknown,14,may,1,0,7.116666666666666
51,housemaid,married,primary,0,289,0,0,unknown,14,may,5,0,1.6166666666666667
30,blue-collar,single,secondary,0,609,1,0,unknown,14,may,1,0,6.7
43,blue-collar,married,secondary,0,15740,1,0,unknown,14,may,2,0,4.2
41,blue-collar,married,primary,0,574,1,0,unknown,14,may,2,0,7.483333333333333
30,blue-collar,married,primary,0,1480,1,0,unknown,14,may,2,0,6.0
41,blue-collar,married,secondary,0,343,1,0,unknown,14,may,7,0,1.4833333333333334
29,blue-collar,married,secondary,0,424,1,1,unknown,14,may,2,0,4.016666666666667
31,admin,married,secondary,0,413,1,0,unknown,14,may,2,0,9.566666666666666
40,technician,single,secondary,0,277,1,0,unknown,14,may,2,0,4.566666666666666
41,blue-collar,married,secondary,0,2157,1,0,unknown,14,may,2,0,2.566666666666667
43,admin,divorced,secondary,0,738,1,0,unknown,14,may,4,0,1.1833333333333333
43,blue-collar,married,primary,0,-101,1,0,unknown,14,may,4,0,2.033333333333333
50,entrepreneur,married,tertiary,0,-52,1,0,unknown,14,may,4,0,2.7666666666666666
40,unemployed,divorced,secondary,0,262,1,0,unknown,14,may,5,0,2.716666666666667
23,blue-collar,single,secondary,0,-95,1,0,unknown,14,may,3,0,2.783333333333333
37,admin,married,secondary,0,66,1,0,unknown,14,may,7,0,1.5166666666666666
47,blue-collar,married,secondary,0,3630,1,0,unknown,14,may,4,0,2.216666666666667
29,blue-collar,married,secondary,0,294,1,0,unknown,14,may,2,0,9.9
46,technician,married,secondary,0,1465,1,0,unknown,14,may,2,0,1.4333333333333333
31,admin,married,secondary,0,0,1,0,unknown,14,may,2,0,0.6666666666666666
57,technician,single,secondary,0,5961,1,0,unknown,14,may,3,0,2.7666666666666666
54,blue-collar,married,secondary,0,1487,1,0,unknown,14,may,16,0,5.033333333333333
44,blue-collar,married,primary,0,-295,1,0,unknown,14,may,4,0,5.05
36,blue-collar,married,secondary,0,0,0,0,unknown,14,may,6,0,10.6
54,blue-collar,married,secondary,0,219,1,0,unknown,14,may,5,0,5.683333333333334
38,technician,married,secondary,0,1442,1,1,unknown,14,may,3,0,8.05
38,blue-collar,married,secondary,0,360,1,0,unknown,14,may,2,0,3.6666666666666665
40,blue-collar,married,secondary,0,339,1,0,unknown,14,may,2,0,3.9
46,technician,married,secondary,0,1427,1,0,unknown,14,may,3,0,0.5333333333333333
41,admin,single,secondary,0,30,1,0,unknown,14,may,3,0,3.5166666666666666
33,management,married,tertiary,0,483,1,0,unknown,14,may,2,0,12.3
36,admin,married,secondary,0,402,1,0,unknown,14,may,2,0,8.033333333333333
59,retired,married,secondary,0,5678,1,0,unknown,14,may,2,0,3.966666666666667
49,blue-collar,married,primary,0,0,0,0,unknown,14,may,2,0,6.166666666666667
49,blue-collar,married,secondary,0,2631,1,0,unknown,14,may,2,0,1.2666666666666666
44,blue-collar,married,primary,0,112,1,0,unknown,14,may,2,0,3.75
38,admin,married,secondary,0,664,1,0,unknown,14,may,2,0,4.266666666666667
44,technician,married,secondary,0,2626,1,0,unknown,14,may,3,0,9.45
43,technician,single,secondary,0,28,1,0,unknown,14,may,4,0,37.35
42,blue-collar,married,primary,0,321,1,0,unknown,14,may,3,0,2.45
41,admin,married,secondary,0,1794,1,0,unknown,14,may,2,0,2.25
52,services,married,secondary,0,989,1,0,unknown,14,may,2,0,4.333333333333333
41,technician,single,tertiary,0,6029,1,0,unknown,14,may,2,0,4.233333333333333
29,blue-collar,married,secondary,0,416,1,0,unknown,14,may,2,0,18.633333333333333
36,blue-collar,married,unknown,0,-389,1,0,unknown,14,may,9,0,1.2666666666666666
42,blue-collar,married,unknown,0,1260,1,0,unknown,14,may,3,0,1.3166666666666667
34,management,married,tertiary,0,82,0,0,unknown,14,may,6,0,1.5666666666666667
35,technician,married,secondary,0,94,1,1,unknown,14,may,5,0,3.466666666666667
41,blue-collar,divorced,secondary,0,5291,1,0,unknown,14,may,3,1,23.716666666666665
57,retired,married,primary,0,3401,1,0,unknown,14,may,2,0,4.516666666666667
46,self-employed,married,secondary,0,0,1,1,unknown,14,may,5,0,2.7666666666666666
58,admin,married,secondary,0,-1196,1,1,unknown,14,may,4,0,4.266666666666667
50,blue-collar,married,secondary,0,810,1,0,unknown,14,may,14,0,0.31666666666666665
57,technician,divorced,secondary,0,3105,1,0,unknown,14,may,11,0,2.8833333333333333
47,technician,married,secondary,0,351,1,0,unknown,14,may,3,0,6.116666666666666
46,blue-collar,single,secondary,0,2612,1,0,unknown,14,may,2,0,6.9
47,blue-collar,divorced,primary,0,556,1,0,unknown,14,may,4,0,3.783333333333333
49,blue-collar,divorced,primary,0,380,1,0,unknown,14,may,2,0,5.816666666666666
49,blue-collar,married,primary,0,953,1,0,unknown,14,may,2,0,4.633333333333334
26,blue-collar,single,secondary,0,786,1,1,unknown,14,may,5,0,1.7166666666666666
52,management,married,tertiary,0,601,1,0,unknown,14,may,2,0,4.15
47,management,married,secondary,0,651,1,0,unknown,14,may,3,0,2.3833333333333333
43,technician,single,secondary,0,0,1,0,unknown,14,may,3,0,0.6166666666666667
20,student,single,tertiary,0,79,1,0,unknown,14,may,3,0,2.8
43,services,married,secondary,0,0,1,0,unknown,14,may,3,0,4.333333333333333
53,admin,married,secondary,0,4464,1,0,unknown,14,may,3,0,2.7
40,self-employed,married,primary,0,422,1,0,unknown,14,may,3,0,3.1166666666666667
52,technician,married,secondary,0,598,0,0,unknown,14,may,2,0,4.433333333333334
43,technician,divorced,tertiary,0,123,0,0,unknown,14,may,2,0,4.65
55,management,married,tertiary,0,0,1,0,unknown,14,may,2,0,2.65
41,entrepreneur,married,secondary,0,718,1,0,unknown,14,may,2,0,5.3
36,blue-collar,married,secondary,0,-406,1,1,unknown,14,may,3,0,1.7333333333333334
57,management,divorced,secondary,0,3625,1,0,unknown,14,may,3,0,12.45
30,admin,single,secondary,1,-35,1,0,unknown,14,may,4,0,20.066666666666666
41,management,married,tertiary,0,1132,0,0,unknown,15,may,4,0,1.5833333333333333
56,services,married,secondary,0,1121,1,0,unknown,15,may,2,0,2.933333333333333
44,blue-collar,married,primary,0,3407,1,0,unknown,15,may,2,0,2.9833333333333334
45,blue-collar,married,secondary,0,827,1,0,unknown,15,may,5,0,5.316666666666666
43,retired,married,primary,0,471,0,1,unknown,15,may,2,0,1.9
50,technician,married,tertiary,0,2938,1,0,unknown,15,may,5,0,2.8333333333333335
26,blue-collar,married,primary,0,-219,1,1,unknown,15,may,5,0,5.183333333333334
34,services,single,secondary,0,719,1,0,unknown,15,may,3,0,6.033333333333333
39,admin,married,primary,0,-439,1,0,unknown,15,may,8,0,5.783333333333333
32,management,single,tertiary,0,0,1,0,unknown,15,may,4,0,1.4333333333333333
46,services,married,secondary,0,74,1,0,unknown,15,may,4,0,1.6833333333333333
58,management,married,tertiary,0,44,1,0,unknown,15,may,2,0,4.8
54,entrepreneur,married,secondary,0,52,1,0,unknown,15,may,3,0,0.7333333333333333
40,services,married,secondary,0,581,1,0,unknown,15,may,3,0,16.883333333333333
42,management,married,primary,0,860,1,0,unknown,15,may,3,0,1.5
42,unemployed,married,primary,0,259,1,0,unknown,15,may,6,0,2.5833333333333335
50,blue-collar,married,secondary,0,95,1,0,unknown,15,may,5,0,7.8
50,management,married,tertiary,0,-516,1,0,unknown,15,may,2,0,3.7666666666666666
42,housemaid,single,primary,0,5774,1,0,unknown,15,may,2,0,0.9
41,blue-collar,married,secondary,0,1384,1,0,unknown,15,may,4,1,19.366666666666667
50,blue-collar,married,primary,0,5131,1,0,unknown,15,may,2,0,1.9
42,admin,married,secondary,0,2918,1,0,unknown,15,may,2,0,5.816666666666666
46,admin,married,secondary,0,556,1,1,unknown,15,may,3,1,10.766666666666667
48,admin,married,secondary,0,2235,1,1,unknown,15,may,2,0,12.583333333333334
50,management,married,tertiary,1,-143,1,0,unknown,15,may,3,0,5.083333333333333
52,technician,divorced,primary,0,1500,0,0,unknown,15,may,3,0,2.466666666666667
43,admin,single,secondary,0,56831,0,0,unknown,15,may,1,0,4.05
57,management,married,tertiary,0,2440,1,0,unknown,15,may,2,0,6.516666666666667
49,admin,single,secondary,0,2040,1,0,unknown,15,may,1,0,3.4
30,management,married,secondary,0,678,1,0,unknown,15,may,4,0,3.933333333333333
52,technician,married,secondary,0,5006,1,0,unknown,15,may,1,0,1.8666666666666667
41,housemaid,married,primary,0,3291,1,0,unknown,15,may,4,0,2.0833333333333335
47,services,married,secondary,0,543,1,0,unknown,15,may,1,0,2.35
46,admin,married,secondary,0,4048,1,0,unknown,15,may,1,0,6.0
27,services,married,secondary,0,0,1,0,unknown,15,may,6,0,5.2
46,services,married,secondary,0,3269,1,0,unknown,15,may,1,0,6.1
53,entrepreneur,married,tertiary,0,420,1,0,unknown,15,may,1,0,1.6666666666666667
51,retired,married,secondary,0,0,0,0,unknown,15,may,1,0,1.1666666666666667
47,technician,married,secondary,0,201,1,0,unknown,15,may,1,0,4.233333333333333
60,retired,married,secondary,0,2537,1,1,unknown,15,may,1,0,3.8333333333333335
47,management,divorced,tertiary,0,107,0,0,unknown,15,may,1,0,4.1
48,services,married,secondary,0,6127,1,0,unknown,15,may,1,0,1.6166666666666667
45,blue-collar,married,secondary,0,4509,1,0,unknown,15,may,1,0,2.25
52,blue-collar,divorced,primary,0,-191,1,0,unknown,15,may,1,1,12.583333333333334
53,retired,married,tertiary,0,183,1,0,unknown,15,may,1,0,1.2166666666666666
54,technician,married,tertiary,0,2883,1,1,unknown,15,may,3,0,0.2
46,admin,divorced,secondary,0,2515,1,1,unknown,15,may,1,0,1.0833333333333333
48,admin,divorced,secondary,0,1108,1,0,unknown,15,may,1,0,7.0
43,retired,married,secondary,0,56,1,1,unknown,15,may,1,0,4.316666666666666
42,unemployed,married,tertiary,0,1270,1,0,unknown,15,may,1,0,3.2
56,retired,married,secondary,0,1894,1,0,unknown,15,may,1,0,3.15
48,services,divorced,secondary,0,0,1,1,unknown,15,may,1,0,4.383333333333334
45,blue-collar,married,primary,0,2217,1,0,unknown,15,may,1,0,2.1
51,admin,married,primary,0,1330,1,0,unknown,15,may,8,0,6.916666666666667
43,self-employed,single,unknown,0,3173,0,0,unknown,15,may,1,1,12.433333333333334
42,technician,single,tertiary,0,2157,1,1,unknown,15,may,1,0,4.333333333333333
44,management,married,tertiary,0,1033,1,0,unknown,15,may,1,0,1.1833333333333333
40,services,married,secondary,0,4157,1,0,unknown,15,may,1,0,12.25
57,management,married,secondary,0,3381,1,0,unknown,15,may,1,0,1.25
42,technician,single,secondary,0,1882,1,0,unknown,15,may,1,0,1.45
58,services,married,secondary,0,0,1,0,unknown,15,may,5,0,3.05
40,services,divorced,secondary,0,1927,1,0,unknown,15,may,1,0,1.0333333333333334
49,services,divorced,secondary,0,3649,1,1,unknown,15,may,1,0,2.5
46,management,single,secondary,0,244,1,0,unknown,15,may,1,0,4.066666666666666
54,technician,divorced,secondary,0,1705,1,0,unknown,15,may,2,0,6.116666666666666
60,entrepreneur,married,tertiary,0,1164,1,0,unknown,15,may,1,0,5.416666666666667
