,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,duration_in_minutes,kmeans_label,tsne_x,tsne_y,tsne_z,y,index
32887,31,admin,single,secondary,0,0,0,0,cellular,17,apr,3,3.1333334,0,-11.2767315,3.0316386,-1.2125366,1,32887
38099,36,technician,single,secondary,0,125,1,0,cellular,15,may,3,11.266666,0,-8.100337,-11.612981,0.5889874,1,38099
24076,40,management,married,tertiary,0,3352,1,0,telephone,23,oct,1,2.3,1,14.829248,-9.079276,-1.2454821,1,24076
27060,42,management,single,tertiary,1,0,1,0,cellular,21,nov,1,13.733334,0,-12.632828,5.0994163,-3.2381258,1,27060
10989,60,management,married,tertiary,0,3301,0,0,unknown,17,jun,3,43.683334,1,14.733858,-9.234873,-2.1483324,1,10989
25251,58,management,divorced,tertiary,0,5037,1,0,cellular,18,nov,2,23.95,1,17.16775,0.7270376,7.99221,1,25251
877,45,blue-collar,married,secondary,0,154,1,0,unknown,7,may,1,18.966667,0,-4.742744,-10.12418,0.3930561,1,877
15818,26,blue-collar,single,primary,0,409,1,0,cellular,21,jul,2,9.616667,0,-1.4903109,12.420954,2.3637033,1,15818
39787,25,technician,single,secondary,0,938,0,0,cellular,1,jun,1,17.466667,0,4.139888,-11.634271,1.4348135,1,39787
31153,28,management,single,tertiary,0,3611,0,0,cellular,26,feb,2,2.35,1,15.386093,-8.730297,2.703494,1,31153
33984,43,unemployed,divorced,secondary,0,1854,0,0,cellular,30,apr,1,5.383333,0,9.714537,9.90468,-1.9051547,1,33984
2387,24,services,single,secondary,1,-122,1,0,unknown,13,may,1,16.666666,0,-21.549717,4.321525,-2.2847183,1,2387
22813,50,management,married,tertiary,0,1396,0,0,cellular,25,aug,6,12.183333,0,6.237712,4.4922476,11.599343,1,22813
32281,31,technician,married,secondary,0,183,0,0,cellular,16,apr,1,8.25,0,-2.5331857,-8.433977,2.7402856,1,32281
10970,40,management,married,secondary,0,106,0,0,unknown,17,jun,2,11.266666,0,-10.008489,-10.46236,-0.113338016,1,10970
39821,34,student,single,unknown,0,1011,0,0,cellular,1,jun,1,4.2166667,0,4.470246,-11.066939,5.7735662,1,39821
39172,29,admin,single,secondary,0,306,1,0,cellular,18,may,4,12.9,0,-2.9047487,4.3892994,6.141148,1,39172
9888,38,technician,married,primary,0,217,1,0,unknown,9,jun,6,8.183333,0,-2.0153487,-4.619454,2.971369,1,9888
37876,35,blue-collar,divorced,secondary,0,336,1,0,cellular,14,may,1,3.1833334,0,-3.1112695,7.7306924,6.8562217,1,37876
31032,69,retired,married,primary,0,2346,0,0,cellular,11,feb,2,5.9,0,10.959935,2.8811338,-10.354026,1,31032
39424,42,management,married,primary,0,5310,1,0,cellular,22,may,2,9.083333,1,17.599827,2.1133373,6.8431177,1,39424
34996,26,blue-collar,single,secondary,0,191,1,0,cellular,6,may,1,9.166667,0,-1.7083098,-7.7821546,2.467235,1,34996
31085,37,services,married,secondary,0,1543,1,0,cellular,16,feb,2,2.3,0,7.620123,7.9274745,7.8997893,1,31085
27823,34,unknown,single,secondary,0,859,0,0,cellular,28,jan,1,13.816667,0,3.7633984,-10.547585,-3.3681805,1,27823
24363,47,management,married,tertiary,0,3505,0,0,cellular,17,nov,2,7.233333,1,15.19499,-9.018437,1.1821553,1,24363
31960,29,technician,single,secondary,0,110,1,0,cellular,13,apr,1,17.266666,0,-9.8136015,-11.1347,0.69437116,1,31960
12276,25,blue-collar,single,primary,0,52,1,0,unknown,24,jun,2,8.8,0,-14.146184,-5.2391844,-0.77360934,1,12276
19833,35,management,married,tertiary,0,82,0,0,cellular,8,aug,4,8.45,0,-12.055061,-8.443172,0.8531944,1,19833
39982,25,student,single,tertiary,0,1189,0,0,cellular,3,jun,1,2.75,0,4.2342286,-5.149752,11.593908,1,39982
39780,26,management,single,secondary,0,2613,0,0,cellular,1,jun,1,5.4333334,0,11.77416,-2.7690113,-10.645072,1,39780
31137,39,technician,married,secondary,0,4101,1,0,cellular,18,feb,2,2.4333334,1,15.939337,-5.9215546,7.2682343,1,31137
7543,36,management,single,tertiary,0,7606,1,0,unknown,30,may,1,15.283334,1,19.65605,3.4566693,-1.2866098,1,7543
32687,32,blue-collar,married,secondary,0,225,1,0,cellular,17,apr,1,9.566667,0,-1.8929011,-3.8789024,3.9535959,1,32687
30154,29,technician,married,secondary,0,273,0,0,cellular,4,feb,2,46.25,0,-3.489763,0.14309117,6.121454,1,30154
8084,35,services,married,secondary,0,152,1,0,unknown,2,jun,1,9.383333,0,-5.2477303,-10.227538,1.7186636,1,8084
34313,32,self-employed,divorced,tertiary,0,3271,0,0,cellular,4,may,3,15.816667,1,14.58782,-8.899966,-2.5330617,1,34313
11819,42,technician,married,tertiary,0,-215,0,0,unknown,20,jun,5,26.216667,0,-23.478056,2.173058,-2.5184605,1,11819
12564,33,services,married,secondary,0,114,0,1,unknown,3,jul,1,11.266666,0,-9.24844,-10.818796,1.2539405,1,12564
26838,39,technician,single,secondary,0,18508,0,0,cellular,20,nov,4,26.633333,2,22.183155,2.1400442,-8.204692,1,26838
29846,31,self-employed,married,tertiary,0,168,0,0,cellular,4,feb,2,3.2166667,0,-3.7365363,-9.545178,2.2833655,1,29846
24979,46,management,married,secondary,0,0,0,0,cellular,18,nov,1,30.916666,0,-14.869662,5.938313,-3.0199113,1,24979
31218,29,management,single,tertiary,0,92,0,0,cellular,2,mar,5,2.9166667,0,-11.2876,-9.457209,1.4432341,1,31218
35403,51,admin,married,secondary,0,3025,0,0,cellular,7,may,1,7.9333334,0,13.765997,-7.775659,-6.0120816,1,35403
32148,32,services,single,secondary,0,133,0,0,cellular,15,apr,1,2.85,0,-7.120212,-11.987145,1.0620861,1,32148
35821,33,admin,divorced,secondary,0,294,1,0,cellular,8,may,1,12.716666,0,-3.368388,2.9539876,6.367317,1,35821
8755,29,services,single,secondary,0,-271,1,0,unknown,4,jun,1,9.633333,0,-24.314167,0.91581917,-2.7293608,1,8755
37940,59,retired,divorced,secondary,0,5845,0,0,cellular,14,may,2,17.666666,1,18.352446,3.6358492,4.133991,1,37940
37735,40,blue-collar,divorced,secondary,0,973,0,0,cellular,14,may,1,7.483333,0,4.577786,-11.932246,3.6877182,1,37735
26595,59,technician,divorced,secondary,0,2396,0,0,cellular,20,nov,1,8.133333,0,10.849184,1.7366083,-10.65405,1,26595
3145,41,blue-collar,divorced,secondary,0,5291,1,0,unknown,14,may,3,23.716667,1,17.565714,2.0223124,6.9407506,1,3145
18540,40,housemaid,single,tertiary,0,7441,0,0,cellular,31,jul,6,24.35,1,19.556126,3.5633981,-0.895819,1,18540
15389,32,self-employed,married,primary,0,102,1,0,cellular,18,jul,1,9.333333,0,-10.730487,-10.693044,0.19999798,1,15389
39966,29,management,single,tertiary,0,3846,0,0,cellular,3,jun,2,5.2166667,1,15.6857605,-7.543464,5.348252,1,39966
15947,33,management,single,tertiary,0,30,1,0,cellular,22,jul,1,17.95,0,-13.732414,-2.7190642,-0.9683113,1,15947
36974,35,technician,single,secondary,0,399,1,0,cellular,13,may,2,8.266666,0,-2.0919461,12.47403,3.238567,1,36974
24090,39,entrepreneur,married,primary,0,437,1,0,unknown,27,oct,1,2.5,0,-1.8244307,12.839425,0.06718311,1,24090
270,42,management,single,tertiary,0,0,1,1,unknown,5,may,2,9.366667,0,-13.094616,6.150052,-0.11927783,1,270
1416,43,management,divorced,tertiary,0,388,1,0,unknown,8,may,2,34.783333,0,-3.0877216,12.5501995,5.110786,1,1416
31399,34,management,single,tertiary,0,212,0,0,cellular,25,mar,8,4.633333,0,-2.3724794,-5.3128395,4.0861764,1,31399
39996,30,management,single,tertiary,0,3340,0,0,cellular,3,jun,3,3.9666667,1,14.788725,-9.046793,-1.449899,1,39996
33943,29,student,single,secondary,0,314,0,0,cellular,30,apr,1,7.75,0,-1.8902718,5.079256,6.280589,1,33943
24099,43,management,married,secondary,0,107,1,1,telephone,28,oct,1,2.25,0,-10.12199,-10.573109,-1.0180612,1,24099
18999,60,management,divorced,secondary,0,0,0,0,cellular,5,aug,3,10.05,0,-12.828068,8.487633,-1.9465475,1,18999
36583,39,blue-collar,married,secondary,0,167,1,1,cellular,12,may,1,10.2,0,-3.5286217,-9.588832,1.5620527,1,36583
23181,31,technician,divorced,tertiary,0,0,0,0,cellular,27,aug,6,9.683333,0,-11.405574,2.4837563,-3.6517298,1,23181
25555,45,management,divorced,secondary,0,644,1,0,cellular,19,nov,1,6.9666667,0,-0.99433994,1.2964944,-10.388923,1,25555
29499,56,management,married,primary,0,0,0,0,cellular,3,feb,1,16.6,0,-13.5123005,8.211999,-1.8601278,1,29499
24509,55,retired,married,secondary,0,1504,1,1,cellular,17,nov,1,12.683333,0,7.4025326,7.285308,8.8932495,1,24509
19022,59,retired,married,primary,0,1634,1,1,cellular,5,aug,1,13.933333,0,8.781623,9.551972,4.933916,1,19022
15312,30,services,divorced,primary,0,459,1,0,cellular,18,jul,1,8.233334,0,-0.8050126,12.894943,-1.6647198,1,15312
11977,46,services,divorced,secondary,0,0,0,0,unknown,20,jun,3,17.05,0,-12.790996,5.5276237,-3.5020652,1,11977
15122,32,technician,married,secondary,0,348,1,0,cellular,17,jul,1,15.433333,0,-2.6906989,8.755069,6.3694057,1,15122
31083,44,admin,married,tertiary,0,348,1,1,cellular,16,feb,2,2.8333333,0,-3.677223,8.869061,6.479477,1,31083
11254,46,admin,married,secondary,0,126,0,0,unknown,18,jun,1,20.916666,0,-7.7259355,-11.079504,-0.5771498,1,11254
2865,41,blue-collar,married,secondary,0,2823,1,0,unknown,14,may,1,14.3,0,12.865866,-5.904403,-8.632302,1,2865
39665,34,admin,married,secondary,0,1406,1,0,cellular,27,may,1,2.4166667,0,6.5742636,4.615324,11.234325,1,39665
25076,38,technician,married,tertiary,0,3234,0,0,cellular,18,nov,2,9.633333,0,14.477902,-8.78308,-3.0662575,1,25076
5846,28,self-employed,single,tertiary,0,0,1,0,unknown,26,may,2,26.0,0,-14.297034,3.0795698,-3.4882877,1,5846
39896,27,technician,single,tertiary,0,15161,0,0,cellular,2,jun,1,1.2333333,2,21.773922,1.5331969,-7.679674,1,39896
33788,24,services,single,unknown,0,2022,0,0,cellular,23,apr,4,2.65,0,10.23125,8.343744,-5.4592047,1,33788
32959,41,self-employed,married,secondary,0,323,1,0,cellular,17,apr,2,15.816667,0,-3.226359,6.200528,7.0867295,1,32959
31331,37,management,single,tertiary,0,33,1,0,cellular,12,mar,1,3.1,0,-13.233574,-2.4719737,0.064362854,1,31331
31447,73,retired,divorced,primary,0,2308,0,0,telephone,30,mar,2,2.7166667,0,10.938759,3.7648783,-9.986221,1,31447
34835,30,management,divorced,tertiary,0,415,1,1,cellular,6,may,1,16.4,0,-1.6113813,13.296035,2.0764828,1,34835
23069,52,management,single,tertiary,0,83,0,0,cellular,26,aug,6,20.383333,0,-11.213733,-8.306438,-1.3283659,1,23069
33795,28,unemployed,single,primary,0,1374,0,0,cellular,23,apr,4,3.3833334,0,6.314754,3.4241571,11.820598,1,33795
12764,46,unemployed,married,secondary,0,926,0,0,cellular,7,jul,5,6.4166665,0,4.0214653,-12.23051,0.728094,1,12764
29464,68,retired,divorced,primary,0,250,0,0,cellular,3,feb,1,6.0,0,0.22309038,-0.7693235,4.835433,1,29464
12056,24,management,married,secondary,0,867,1,0,unknown,20,jun,10,9.1,0,3.7995913,-10.609399,-2.7332497,1,12056
13473,41,services,divorced,tertiary,0,1583,1,0,cellular,9,jul,1,11.033334,0,7.9661093,8.7359085,6.526905,1,13473
34055,30,management,single,tertiary,0,364,0,0,cellular,30,apr,2,5.1,0,-2.146357,9.805163,5.3617086,1,34055
39970,33,management,divorced,tertiary,0,2240,0,0,cellular,3,jun,1,3.3,0,10.411897,5.0219417,-9.063451,1,39970
39364,42,blue-collar,married,secondary,0,366,1,0,cellular,22,may,1,5.4,0,-3.188862,10.2434025,5.3453507,1,39364
38653,33,admin,single,secondary,0,5,1,0,cellular,15,may,2,15.566667,0,-13.836196,3.1793268,-1.6301355,1,38653
24116,58,retired,divorced,tertiary,0,3237,0,0,telephone,31,oct,1,10.25,0,14.4864645,-8.802146,-3.0459237,1,24116
9143,47,blue-collar,married,secondary,0,1996,0,0,unknown,5,jun,2,12.683333,0,10.081433,8.583344,-4.995648,1,9143
31049,22,admin,single,secondary,0,33,0,0,cellular,12,feb,1,6.15,0,-14.12617,-2.4502492,0.3938421,1,31049
34029,35,technician,married,secondary,0,518,1,0,cellular,30,apr,1,10.266666,0,-0.29769057,10.54469,-6.401078,1,34029
24064,33,services,married,secondary,0,3444,1,0,telephone,21,oct,1,2.4,1,15.065629,-9.103488,0.24569868,1,24064
28816,33,entrepreneur,single,tertiary,0,300,1,1,cellular,30,jan,5,15.366667,0,-1.8945602,3.7061014,6.0878453,1,28816
1767,32,blue-collar,married,secondary,1,-1,1,0,unknown,9,may,1,10.883333,0,-13.448632,3.9693289,0.18295029,1,1767
18005,49,entrepreneur,divorced,unknown,1,-701,1,0,cellular,30,jul,2,16.466667,0,-26.719051,-4.9194875,-3.6210568,1,18005
32112,46,technician,married,secondary,0,2149,1,0,cellular,15,apr,2,4.7,0,10.39178,6.6519194,-7.6571436,1,32112
24062,42,admin,single,secondary,0,-247,1,1,telephone,21,oct,1,8.65,0,-23.988735,1.4433324,-2.6805227,1,24062
31840,36,blue-collar,married,secondary,0,536,1,0,cellular,8,apr,3,4.5666666,0,-0.73428196,8.890014,-6.8381033,1,31840
38363,34,blue-collar,married,secondary,0,29,1,0,cellular,15,may,5,4.75,0,-13.503775,-2.021255,-0.2161919,1,38363
2053,45,blue-collar,married,primary,0,101,1,0,unknown,12,may,5,7.6666665,0,-10.099473,-9.595585,-0.07376319,1,2053
20082,46,management,divorced,tertiary,0,1297,0,0,cellular,11,aug,3,11.933333,0,4.832305,0.32609853,12.972673,1,20082
34153,32,management,married,tertiary,0,1388,1,0,cellular,30,apr,1,12.55,0,6.4783907,3.984386,11.658234,1,34153
20603,49,blue-collar,married,primary,0,128,0,0,cellular,12,aug,2,11.6,0,-7.4256964,-10.9062195,-0.5504555,1,20603
22909,51,retired,married,tertiary,0,746,0,0,cellular,25,aug,5,6.2,0,0.55058736,-6.0588074,-8.49711,1,22909
31401,41,management,divorced,tertiary,0,25,1,1,cellular,26,mar,2,1.95,0,-12.78802,-1.606468,-1.4423022,1,31401
37806,34,admin,married,primary,0,0,1,1,cellular,14,may,1,17.0,0,-14.211761,3.9209862,-1.8596025,1,37806
17873,46,housemaid,married,secondary,0,271,1,0,cellular,30,jul,29,16.883333,0,-1.1454507,0.2553352,6.7521343,1,17873
10871,40,technician,divorced,tertiary,0,0,0,0,unknown,17,jun,1,8.7,0,-11.967618,4.8382487,-2.0834386,1,10871
33808,32,management,single,tertiary,0,2974,1,0,cellular,24,apr,1,3.7833333,0,13.5582485,-7.365868,-6.6539893,1,33808
21226,55,blue-collar,married,primary,0,3485,0,0,cellular,18,aug,4,10.416667,1,15.156631,-9.053878,0.88921726,1,21226
39209,34,management,single,tertiary,0,-578,1,0,cellular,18,may,2,12.783334,0,-26.765432,-3.9541442,-3.443885,1,39209
31237,37,unknown,single,tertiary,0,0,0,0,cellular,3,mar,1,7.1,0,-13.008844,5.3854284,0.57366383,1,31237
1370,28,admin,divorced,secondary,0,785,1,0,unknown,8,may,2,7.366667,0,1.0146822,-7.928408,-6.667839,1,1370
6918,28,student,single,secondary,0,949,1,0,unknown,28,may,1,28.833334,0,5.1071806,-12.049436,1.9384892,1,6918
12145,40,blue-collar,married,secondary,0,1009,1,1,unknown,20,jun,5,17.266666,0,4.7504573,-11.379866,5.6944246,1,12145
22127,56,technician,married,tertiary,0,73,0,0,cellular,21,aug,4,10.733334,0,-11.520863,-7.2628255,-1.1970744,1,22127
14423,44,admin,divorced,secondary,0,163,1,0,cellular,14,jul,2,27.816668,0,-4.082896,-9.907291,0.2557138,1,14423
18319,50,blue-collar,married,unknown,0,2284,1,0,telephone,31,jul,17,18.133333,0,10.627676,4.2094646,-9.66856,1,18319
14619,34,blue-collar,single,primary,0,-109,1,0,cellular,15,jul,4,14.333333,0,-21.234695,4.5454555,-2.2370389,1,14619
35230,42,blue-collar,married,primary,0,1461,1,0,cellular,7,may,2,12.616667,0,6.9953218,6.2344713,9.984861,1,35230
39997,54,admin,divorced,secondary,0,200,0,0,cellular,3,jun,1,2.8333333,0,-3.1140263,-5.8020267,1.9836193,1,39997
25322,35,blue-collar,married,secondary,0,1055,0,0,unknown,18,nov,2,2.5,0,4.6159525,-10.143546,7.8803377,1,25322
13944,25,blue-collar,single,primary,0,2483,0,0,cellular,10,jul,3,24.983334,0,11.128715,-0.1339031,-11.011603,1,13944
8186,30,blue-collar,single,secondary,0,953,1,0,unknown,2,jun,2,12.45,0,4.258938,-11.819165,2.3321939,1,8186
35306,59,admin,single,secondary,0,2166,1,1,cellular,7,may,1,9.566667,0,10.429298,6.3648286,-7.9293504,1,35306
14155,55,management,divorced,secondary,0,204,1,0,cellular,11,jul,2,32.883335,0,-1.291216,-5.963873,1.804953,1,14155
27532,30,services,married,secondary,0,0,1,0,cellular,21,nov,4,11.35,0,-12.342763,2.6217003,-2.2189763,1,27532
24039,30,self-employed,married,tertiary,0,1785,0,0,unknown,17,oct,1,3.9166667,0,9.315732,10.157033,-0.12459287,1,24039
2982,57,technician,married,tertiary,0,-1,0,0,unknown,14,may,2,14.166667,0,-12.70611,7.9453535,-2.7314227,1,2982
30917,28,technician,single,tertiary,0,4987,0,0,cellular,9,feb,21,4.2166667,1,17.091507,0.4281353,8.135025,1,30917
39017,28,admin,single,secondary,0,352,1,1,cellular,18,may,1,7.1833334,0,-2.4418006,9.061667,6.272446,1,39017
24078,44,admin,divorced,primary,0,429,1,0,telephone,23,oct,1,1.3333334,0,-2.1700811,12.855288,0.43344998,1,24078
21209,45,technician,single,tertiary,0,0,0,0,cellular,18,aug,4,12.883333,0,-12.498535,5.590586,-3.0139,1,21209
31374,31,services,married,secondary,0,447,0,0,cellular,19,mar,3,3.6666667,0,-0.9551273,13.015984,-0.7925168,1,31374
39122,30,blue-collar,single,secondary,0,2145,1,0,cellular,18,may,2,12.116667,0,10.361354,6.743577,-7.605302,1,39122
13467,58,entrepreneur,married,tertiary,0,776,1,0,telephone,9,jul,1,16.5,0,1.631087,-7.3042974,-7.5420203,1,13467
39416,43,management,divorced,unknown,0,7702,0,0,cellular,22,may,1,7.6666665,1,19.711954,3.3936005,-1.504944,1,39416
19249,35,management,divorced,tertiary,0,146,0,0,cellular,6,aug,2,12.0,0,-5.659605,-10.718579,1.4300233,1,19249
34113,31,management,single,tertiary,0,1619,0,0,cellular,30,apr,2,5.45,0,7.7982373,9.601725,5.2983394,1,34113
39793,47,technician,married,secondary,0,293,0,0,cellular,1,jun,1,4.1833334,0,-3.3960657,2.49561,7.867834,1,39793
18448,53,blue-collar,married,primary,0,252,0,0,cellular,31,jul,4,12.116667,0,-0.51096344,-1.1035217,5.7664785,1,18448
25662,47,management,married,unknown,0,4189,1,0,cellular,19,nov,3,8.15,1,16.0386,-5.2482433,7.7323093,1,25662
21146,56,blue-collar,married,primary,0,8163,0,0,cellular,14,aug,4,20.516666,1,19.95036,3.0874643,-2.404588,1,21146
23265,30,technician,married,tertiary,0,569,0,0,cellular,27,aug,12,16.266666,0,-0.21182209,7.180217,-8.859919,1,23265
31311,25,management,married,tertiary,0,4461,0,0,cellular,11,mar,5,13.266666,1,16.360304,-3.172114,8.590543,1,31311
34241,33,technician,married,secondary,0,557,0,0,cellular,4,may,1,6.116667,0,-0.51961654,7.643249,-7.686716,1,34241
35791,29,management,single,tertiary,0,3041,1,0,cellular,8,may,3,10.1,0,13.818722,-7.828429,-5.770214,1,35791
39988,55,management,divorced,tertiary,0,2383,0,0,cellular,3,jun,2,9.85,0,10.828976,2.0464113,-10.575598,1,39988
34028,26,unemployed,single,tertiary,0,3511,0,0,cellular,30,apr,2,7.3166666,1,15.20795,-9.008039,1.2748584,1,34028
2821,41,blue-collar,single,primary,0,1618,1,0,unknown,14,may,1,25.883333,0,8.134833,9.275042,5.342323,1,2821
6823,46,technician,married,secondary,0,57,0,0,unknown,28,may,1,13.266666,0,-12.777911,-6.1494083,-1.401711,1,6823
30449,34,technician,single,tertiary,0,992,1,0,cellular,5,feb,2,1.1833333,0,4.443342,-11.408617,4.7143784,1,30449
14033,32,self-employed,married,secondary,0,514,1,0,cellular,11,jul,1,13.533334,0,-0.66913986,10.127966,-5.6184,1,14033
10947,56,management,divorced,tertiary,0,4266,1,0,unknown,17,jun,4,8.166667,1,16.126846,-4.6605678,8.030257,1,10947
19888,44,technician,single,secondary,0,7138,0,0,cellular,8,aug,2,13.483334,1,19.367895,3.7126272,-0.14947931,1,19888
27551,43,technician,married,secondary,0,3288,1,0,cellular,21,nov,3,12.916667,1,14.640549,-8.953166,-2.2774107,1,27551
39251,34,blue-collar,married,primary,0,-1,1,0,cellular,18,may,6,17.616667,0,-13.965876,3.6678236,-2.5284357,1,39251
33288,35,management,single,tertiary,0,62,1,0,cellular,20,apr,3,3.55,0,-13.507153,-6.4943657,-0.28528145,1,33288
28901,30,blue-collar,single,secondary,0,49,0,0,cellular,30,jan,2,13.466666,0,-14.048397,-4.9753942,-1.0806664,1,28901
14638,45,blue-collar,divorced,primary,0,-207,0,0,cellular,15,jul,2,14.633333,0,-23.317091,2.332388,-2.514382,1,14638
9647,28,blue-collar,married,secondary,0,2788,1,0,unknown,6,jun,2,6.15,0,12.691436,-5.4835744,-9.050553,1,9647
27555,34,management,single,tertiary,0,2633,1,0,cellular,21,nov,6,11.75,0,11.881049,-3.1572514,-10.53887,1,27555
26580,32,services,married,secondary,0,983,1,0,cellular,20,nov,2,8.333333,0,4.8941936,-11.714725,4.2400904,1,26580
10147,59,retired,married,unknown,0,1033,0,0,unknown,11,jun,1,19.983334,0,4.363619,-11.073032,7.070548,1,10147
33242,61,retired,married,secondary,0,243,0,0,cellular,20,apr,1,3.2333333,0,0.13479227,-1.1706578,5.1684084,1,33242
28710,36,technician,single,secondary,0,98,0,0,cellular,30,jan,1,12.85,0,-11.264015,-10.601237,-0.63397425,1,28710
35594,39,services,single,secondary,0,403,1,0,cellular,7,may,3,21.033333,0,-2.4159544,13.069729,2.8678656,1,35594
26935,36,management,married,tertiary,0,4069,0,0,cellular,21,nov,1,8.616667,1,15.90774,-6.1342187,7.0713277,1,26935
38569,38,self-employed,single,tertiary,0,5774,1,0,cellular,15,may,4,6.766667,1,18.266693,3.5275254,4.479921,1,38569
20559,38,technician,single,tertiary,0,508,1,1,cellular,12,aug,2,18.383333,0,-1.0268275,10.492566,-5.441662,1,20559
28997,56,unemployed,married,secondary,0,0,0,0,telephone,2,feb,1,8.2,0,-12.874762,8.34977,-1.5032678,1,28997
26266,45,technician,married,secondary,0,6993,1,0,cellular,20,nov,1,4.7166667,1,19.269365,3.7684486,0.25913236,1,26266
14928,50,management,married,secondary,0,1165,0,0,cellular,16,jul,1,7.5833335,0,4.2350454,-6.341522,11.447097,1,14928
4753,41,blue-collar,married,primary,0,1250,1,0,unknown,20,may,2,23.2,0,4.39623,-2.2651038,12.9258995,1,4753
39554,31,technician,single,secondary,0,138,0,0,cellular,26,may,1,1.5166667,0,-6.5864983,-12.509979,0.75966835,1,39554
